fips_code,name,state,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019
45053,Jasper County,SC,13889,13832,13640,13597,13531,13683,13767,13882,14029,14219
45055,Kershaw County,SC,61710,62130,62293,62592,63183,63661,64333,65213,65802,66551
45057,Lancaster County,SC,286162,289914,293431,297109,302622,306096,310306,313772,316527,319090
45059,Laurens County,SC,48384,47891,47842,47733,47569,47486,47279,47376,47336,47546
45061,Lee County,SC,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
45063,Lexington County,SC,263357,266362,269787,273248,277423,281675,286277,290338,294350,298750
45065,McCormick County,SC,10209,10013,9921,9873,9805,9656,9572,9554,9408,9463
45067,Marion County,SC,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
45069,Marlboro County,SC,28917,28585,28259,28060,28037,27585,26979,26691,26392,26118
45071,Newberry County,SC,37609,37502,37531,37461,37660,37772,37934,38381,38443,38440
45073,Oconee County,SC,32925,33264,33514,34077,35072,35853,36929,38122,39478,40280
45075,Orangeburg County,SC,92321,91697,91461,90673,90049,89159,88419,87671,87013,86175
45077,Pickens County,SC,19749,19354,19309,19300,20272,20776,20325,20204,19980,19930
45079,Richland County,SC,16194,16190,16134,16008,16020,15957,15829,15837,15695,15513
45081,Saluda County,SC,19907,19803,19866,20062,20071,20159,20187,20299,20397,20473
45083,Spartanburg County,SC,284731,286102,288176,290414,292981,296558,300867,306740,314137,319785
45085,Sumter County,SC,13730,13490,13440,13394,13270,13206,12967,12749,12634,12427
45087,Union County,SC,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
45089,Williamsburg County,SC,34347,34109,33561,33074,32733,32519,31912,31216,30606,30368
45091,York County,SC,197209,198240,198872,199429,200827,201223,202565,204282,205869,207641
46003,Aurora County,SD,2701,2716,2762,2715,2743,2744,2764,2769,2785,2751
46005,Beadle County,SD,17406,17708,17994,18201,18056,18127,18188,18541,18423,18453
46007,Bennett County,SD,3451,3449,3450,3463,3436,3402,3441,3446,3473,3365
46009,Bon Homme County,SD,7061,7016,7028,6983,6977,6943,6940,6952,6910,6901
46011,Brookings County,SD,31999,32140,32768,33016,33250,33800,34301,34749,35077,35077
46013,Brown County,SD,6919,6882,6890,6864,6832,6753,6637,6609,6563,6578
46015,Brule County,SD,5282,5296,5293,5359,5280,5243,5216,5304,5230,5297
46017,Buffalo County,SD,46175,46824,47637,47999,48200,48578,49104,49350,49352,49659
46019,Butte County,SD,219949,219975,220869,221641,223516,224631,226231,228696,230339,219186
46021,Campbell County,SD,90623,91241,91246,91423,91971,92124,92257,92878,93464,93584
46023,Charles Mix County,SD,9154,9190,9196,9187,9239,9360,9358,9404,9331,9292
46025,Clark County,SD,22925,22928,22755,22582,22557,22513,22602,22184,22313,22320
46027,Clay County,SD,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
46029,Codington County,SD,27212,27432,27626,27863,27953,27899,28062,28125,28033,28009
46031,Corson County,SD,4067,4036,4069,4208,4172,4175,4118,4195,4178,4086
46033,Custer County,SD,4279,4225,4219,4261,4340,4434,4588,4857,4934,5068
46035,Davison County,SD,19482,19720,19952,19941,19967,19916,20011,19870,19784,19775
46037,Day County,SD,5709,5740,5592,5575,5503,5496,5509,5494,5507,5424
46039,Deuel County,SD,1925,1957,1959,1920,1926,1910,1861,1861,1821,1794
46041,Dewey County,SD,4810,4785,4817,4857,4966,4984,4905,4899,4931,4891
46043,Douglas County,SD,286977,292548,298708,306234,314545,322025,328219,335816,342989,351154
46045,Edmunds County,SD,4065,4041,4011,4023,3969,3996,3939,3915,3866,3829
46047,Fall River County,SD,7114,6955,6970,6806,6846,6800,6785,6698,6740,6713
46049,Faulk County,SD,2368,2355,2355,2349,2320,2307,2317,2323,2315,2299
46051,Grant County,SD,17886,17947,18038,18046,18074,18016,18064,18103,18180,18265
46053,Gregory County,SD,4270,4220,4243,4232,4226,4192,4158,4206,4189,4185
46055,Haakon County,SD,1931,1919,1923,1881,1846,1850,1885,1921,1902,1899
46057,Hamlin County,SD,5915,5965,5947,5928,5954,5976,5917,5998,6070,6164
46059,Hand County,SD,3434,3435,3377,3376,3340,3306,3275,3275,3240,3191
46061,Hanson County,SD,3330,3374,3380,3402,3421,3387,3383,3409,3364,3453
46063,Harding County,SD,690,713,700,691,693,719,687,684,650,625
46065,Hughes County,SD,14030,13752,13661,13643,13684,13592,13417,13265,13305,13279
46067,Hutchinson County,SD,7337,7247,7255,7190,7225,7267,7327,7349,7306,7291
46069,Hyde County,SD,5811,5798,5689,5654,5600,5426,5434,5240,5026,4937
46071,Jackson County,SD,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
46073,Jerauld County,SD,2091,2074,2054,2070,2040,2018,2008,2024,2026,2013
46075,Jones County,SD,28646,28740,28624,28576,28652,28441,28574,28466,28680,28735
46077,Kingsbury County,SD,5132,5169,5231,5065,5052,4952,4973,4929,4926,4939
46079,Lake County,SD,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
46081,Lawrence County,SD,34342,34051,33806,33575,33444,33135,33227,33063,32941,32924
46083,Lincoln County,SD,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
46085,Lyman County,SD,3761,3810,3777,3848,3858,3881,3900,3876,3804,3781
46087,McCook County,SD,5609,5542,5566,5594,5548,5483,5508,5561,5601,5586
46089,McPherson County,SD,29128,29154,29221,29415,28896,28648,28429,28687,28528,28542
46091,Marshall County,SD,93122,93895,94260,94356,94257,94585,95113,95572,96170,96774
46093,Meade County,SD,4596,4519,4378,4286,4357,4301,4236,4230,4098,4033
46095,Mellette County,SD,2026,2072,2051,2047,2067,2025,2076,2063,2034,2061
46097,Miner County,SD,2374,2325,2298,2312,2281,2207,2229,2200,2204,2216
46099,Minnehaha County,SD,169955,171452,174766,177981,180822,183439,186268,189538,190992,193134
46101,Moody County,SD,6493,6499,6492,6451,6435,6453,6508,6494,6502,6576
46103,Pennington County,SD,13968,14070,14119,14139,14111,14237,14206,14178,14173,14119
46105,Perkins County,SD,2978,2944,2930,2891,2875,2932,2892,2886,2902,2891
46107,Potter County,SD,17454,17456,17562,17453,17192,17086,16954,16841,16623,16526
46109,Roberts County,SD,10189,10291,10324,10238,10280,10209,10192,10265,10376,10394
46111,Sanborn County,SD,2354,2355,2318,2325,2331,2348,2374,2435,2396,2344
46113,Shannon County,SD,8443,8412,8332,8288,8293,8273,8222,8235,8189,8166
46115,Spink County,SD,6421,6564,6740,6666,6656,6554,6493,6507,6484,6376
46117,Stanley County,SD,2971,2978,2976,2979,2979,2974,3012,2986,3017,3098
46119,Sully County,SD,1377,1374,1428,1435,1405,1401,1410,1398,1377,1391
46121,Todd County,SD,12432,12428,12618,12475,12429,12447,12357,12177,12306,12294
46123,Tripp County,SD,5648,5632,5518,5523,5509,5422,5495,5443,5491,5441
46125,Turner County,SD,8910,8940,8445,8206,8066,7982,7944,7895,7908,7985
46127,Union County,SD,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
46129,Walworth County,SD,5442,5559,5446,5484,5502,5404,5472,5497,5477,5435
46135,Yankton County,SD,22436,22500,22584,22641,22676,22682,22649,22682,22759,22814
46137,Ziebach County,SD,2824,2839,2879,2851,2858,2837,2871,2748,2744,2756
47001,Anderson County,TN,8103,8060,7919,7854,7881,7816,7812,7833,7848,7858
47003,Bedford County,TN,49699,49627,49592,49318,49131,48748,48601,48356,48094,47888
47005,Benton County,TN,222593,229171,234938,239461,244841,251591,259212,266585,272266,279141
47007,Bledsoe County,TN,12884,12992,12926,13910,14501,14601,14738,14895,14883,15064
47009,Blount County,TN,57376,57560,57580,57619,57526,57526,57494,57787,57771,57826
47011,Bradley County,TN,11470,11432,11266,11120,11007,10999,10959,10813,10838,10763
47013,Campbell County,TN,90623,91241,91246,91423,91971,92124,92257,92878,93464,93584
47015,Cannon County,TN,13797,13724,13789,13700,13572,13740,13876,14157,14440,14678
47017,Carroll County,TN,27553,27466,27623,27791,27734,27755,27728,27865,28097,28380
47019,Carter County,TN,27746,27627,27637,27600,27517,27439,27304,27214,27040,26797
47021,Cheatham County,TN,39131,38986,39231,39340,39610,39593,39775,40366,40502,40667
47023,Chester County,TN,499925,503462,506089,509105,512770,515055,516767,518901,522086,524989
47025,Claiborne County,TN,9581,9780,9353,9143,9167,9209,9152,9026,9072,8988
47027,Clay County,TN,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
47029,Cocke County,TN,35640,35432,35530,35400,35266,35138,35234,35528,35858,36004
47031,Coffee County,TN,50208,50444,51141,50681,50657,50963,51202,51853,51950,52342
47033,Crockett County,TN,14588,14560,14610,14610,14652,14586,14448,14436,14296,14230
47035,Cumberland County,TN,11053,11080,10950,10904,10923,10860,10868,10880,10804,10766
47037,Davidson County,TN,162840,162923,163040,163295,163383,163486,164270,165180,166358,167609
47039,Decatur County,TN,27817,27651,27442,27391,27167,27049,26679,26706,26573,26404
47041,DeKalb County,TN,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513
47043,Dickson County,TN,49684,49982,50214,50164,50465,51334,51900,52774,53446,53948
47045,Dyer County,TN,38318,38118,38188,38093,37807,37753,37542,37339,37286,37159
47047,Fayette County,TN,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302
47049,Fentress County,TN,17923,17997,17916,17904,17849,17965,18040,18214,18322,18523
47051,Franklin County,TN,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
47053,Gibson County,TN,33545,33524,33527,33484,33723,33644,33644,33721,33610,33659
47055,Giles County,TN,29406,29284,28969,28801,28819,28973,29165,29379,29446,29464
47057,Grainger County,TN,22721,22753,22689,22739,22862,22848,23095,23106,23137,23320
47059,Greene County,TN,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111
47061,Grundy County,TN,50154,50099,50160,50187,50287,50363,50317,50622,50973,51054
47063,Hamblen County,TN,62510,62899,62764,63051,63010,63353,63681,64062,64629,64934
47065,Hamilton County,TN,14683,14595,14721,14342,14071,14272,14303,14364,14262,14428
47067,Hancock County,TN,9433,9395,9079,8952,8571,8578,8633,8539,8368,8457
47069,Hardeman County,TN,27169,26869,26612,26360,25989,25817,25584,25488,25276,25050
47071,Hardin County,TN,4319,4294,4281,4177,4149,4067,3991,3922,3893,3821
47073,Hawkins County,TN,56870,56621,56560,56696,56481,56370,56565,56620,56713,56786
47075,Haywood County,TN,58932,58726,58640,58962,59132,59646,60405,61005,61890,62317
47077,Henderson County,TN,7343,7216,7043,6963,7011,6997,6886,6819,6697,6646
47079,Henry County,TN,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205
47081,Hickman County,TN,4860,4783,4737,4708,4679,4612,4607,4518,4431,4380
47083,Houston County,TN,101798,102488,103371,103643,104158,104260,104218,104378,104770,105882
47085,Humphreys County,TN,9334,9315,9211,8963,8793,8705,8588,8333,8256,8064
47087,Jackson County,TN,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
47089,Jefferson County,TN,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
47091,Johnson County,TN,25556,25675,25914,25932,25969,26094,26127,26401,26659,26578
47093,Knox County,TN,52912,52705,52302,52129,51944,51370,50917,50577,49978,49699
47095,Lake County,TN,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
47097,Lauderdale County,TN,92737,92607,92662,92701,93000,92459,92425,92564,92604,92729
47099,Lawrence County,TN,34342,34051,33806,33575,33444,33135,33227,33063,32941,32924
47101,Lewis County,TN,3820,3806,3820,3805,3813,3791,3846,3884,3832,3838
47103,Lincoln County,TN,14089,14339,14180,14063,14025,13866,13728,13475,13184,13024
47105,Loudon County,TN,48710,49188,49823,50386,50586,50916,51373,52260,53082,54068
47107,McMinn County,TN,52176,52335,52441,52431,52675,52502,52700,52931,53336,53794
47109,McNairy County,TN,26066,26077,26142,26035,26032,25864,25832,26001,25830,25694
47111,Macon County,TN,21505,21284,20608,20021,19641,19296,19060,18793,18321,18068
47113,Madison County,TN,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
47115,Marion County,TN,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
47117,Marshall County,TN,93122,93895,94260,94356,94257,94585,95113,95572,96170,96774
47119,Maury County,TN,81172,81528,82054,83618,85384,87425,89556,92237,94273,96387
47121,Meigs County,TN,23731,23648,23572,23443,23277,23180,23166,23071,23064,22907
47123,Monroe County,TN,23005,22796,22581,22170,21926,21717,21548,21290,21062,20733
47125,Montgomery County,TN,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
47127,Moore County,TN,88594,89262,90191,91366,92816,94013,95405,97368,98805,100880
47129,Morgan County,TN,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679
47131,Obion County,TN,31822,31675,31310,31017,30828,30561,30547,30375,30274,30069
47133,Overton County,TN,22092,22165,22164,21969,21951,22067,21964,21998,22068,22241
47135,Perry County,TN,10563,10450,10163,9999,9801,9640,9532,9302,9070,8923
47137,Pickett County,TN,5082,5124,5048,5013,5078,5139,5091,5062,5053,5048
47139,Polk County,TN,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
47141,Putnam County,TN,74220,73652,72927,72370,71971,71939,72373,73384,74043,74521
47143,Rhea County,TN,31858,32082,32367,32529,32623,32373,32474,32671,32911,33167
47145,Roane County,TN,54169,53988,53615,53161,52852,52770,52944,53020,53258,53382
47147,Robertson County,TN,2275,2290,2214,2214,2185,2134,2125,2120,2130,2108
47149,Rutherford County,TN,67740,67416,67215,66847,66561,66375,66286,66529,66775,67029
47151,Scott County,TN,11275,11264,11033,10934,10686,10561,10332,10369,10339,10281
47153,Sequatchie County,TN,14128,14274,14350,14537,14634,14641,14754,14767,14891,15026
47155,Sevier County,TN,17151,17218,17188,17356,17410,17262,16971,17103,17061,17007
47157,Shelby County,TN,196032,197952,200912,204039,206280,208959,211282,213633,215583,217702
47159,Smith County,TN,3860,3791,3753,3699,3729,3689,3656,3615,3590,3583
47161,Stewart County,TN,6102,6067,6109,5559,5887,5973,6122,6314,6435,6621
47163,Sullivan County,TN,21390,21218,21203,21138,20995,20874,20710,20700,20696,20669
47165,Sumner County,TN,24118,23787,23635,23537,23384,23417,23183,23117,23019,22836
47167,Tipton County,TN,15878,15816,15659,15544,15405,15249,15163,15137,15112,15148
47169,Trousdale County,TN,7874,7815,7794,7810,7998,8051,9955,10831,11033,11284
47171,Unicoi County,TN,18284,18302,18253,18095,17951,17819,17737,17796,17822,17883
47173,Union County,TN,41573,41402,40861,40604,40136,40086,39879,39460,39139,38682
47175,Van Buren County,TN,17310,17214,17162,16985,16907,16808,16669,16552,16635,16545
47177,Warren County,TN,5782,5677,5544,5518,5458,5374,5345,5265,5247,5254
47179,Washington County,TN,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
47181,Wayne County,TN,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927
47183,Weakley County,TN,35044,34857,34554,34155,34001,33872,33610,33325,33413,33328
47185,White County,TN,77356,78083,78641,78567,78471,78915,78917,78844,78381,78753
47187,Williamson County,TN,66432,66732,66776,67450,67412,67428,67454,67049,66982,66597
47189,Wilson County,TN,9389,9238,9120,9091,8970,8845,8698,8707,8666,8525
48001,Anderson County,TX,8103,8060,7919,7854,7881,7816,7812,7833,7848,7858
48003,Andrews County,TX,14849,15386,16105,16779,17435,18072,17791,17603,18011,18705
48005,Angelina County,TX,86905,87297,87509,87312,87567,87829,87682,87572,86810,86715
48007,Aransas County,TX,23181,23216,23459,23889,24566,24800,25162,25392,23446,23510
48009,Archer County,TX,9118,8840,8816,8801,8844,8763,8781,8783,8700,8553
48011,Armstrong County,TX,68981,68613,68176,67964,67579,66860,66397,65991,65352,64735
48013,Atascosa County,TX,44965,45504,46438,47021,47715,48363,48720,49083,50322,51153
48015,Austin County,TX,28363,28604,28562,28679,28968,29471,29629,29722,29965,30032
48017,Bailey County,TX,7154,7175,7139,7124,6966,7223,7196,7066,7015,7000
48019,Bandera County,TX,20559,20541,20591,20557,20813,21144,21701,22327,22792,23112
48021,Bastrop County,TX,74371,75055,74749,75814,77737,80115,82591,84585,86595,88723
48023,Baylor County,TX,3708,3695,3590,3577,3566,3609,3638,3555,3573,3509
48025,Bee County,TX,31864,32318,32480,32810,32841,32617,32812,32592,32467,32565
48027,Bell County,TX,28709,28658,28284,28031,27826,27370,27204,26863,26487,26032
48029,Bexar County,TX,1722838,1755361,1788738,1821328,1858003,1894834,1927651,1956988,1981187,2003554
48031,Blanco County,TX,10498,10567,10616,10636,10805,11029,11301,11481,11648,11931
48033,Borden County,TX,646,632,613,646,665,655,657,670,647,654
48035,Bosque County,TX,18269,18259,18126,17863,17716,17864,18009,18295,18629,18685
48037,Bowie County,TX,92638,92808,93030,93374,93268,93050,93424,93458,93688,93245
48039,Brazoria County,TX,314428,319147,324224,329890,337570,345227,353155,361853,368887,374264
48041,Brazos County,TX,195666,197450,200260,204116,208975,216258,219739,223917,225781,229211
48043,Brewster County,TX,9258,9349,9259,9287,9150,9143,9211,9325,9272,9203
48045,Briscoe County,TX,1633,1659,1576,1562,1552,1514,1483,1514,1512,1546
48047,Brooks County,TX,16246,15982,15617,15649,15526,15670,15725,15617,15479,15457
48049,Brown County,TX,6919,6882,6890,6864,6832,6753,6637,6609,6563,6578
48051,Burleson County,TX,17237,17328,17433,17269,17387,17611,17848,18053,18335,18443
48053,Burnet County,TX,42762,43216,43377,43580,43954,44734,45817,46600,47344,48155
48055,Caldwell County,TX,13010,13027,12992,12887,12848,12748,12634,12666,12716,12747
48057,Calhoun County,TX,118408,117744,117190,116471,115917,115469,114973,114710,114331,113605
48059,Callahan County,TX,13512,13511,13488,13502,13505,13589,13789,13968,13990,13943
48061,Cameron County,TX,5081,5013,4974,4927,4831,4776,4710,4619,4501,4447
48063,Camp County,TX,12398,12422,12487,12462,12657,12699,12771,12845,12983,13094
48065,Carson County,TX,6162,6238,6089,5988,6036,6013,6096,6005,6007,5926
48067,Cass County,TX,13633,13629,13427,13293,13081,12843,12672,12492,12312,12147
48069,Castro County,TX,8126,8094,8262,8120,7927,7787,7765,7696,7588,7530
48071,Chambers County,TX,34122,34033,34104,34139,33977,33996,33745,33707,33600,33254
48073,Cherokee County,TX,25963,25989,25958,26017,25895,25732,25768,25805,26014,26196
48075,Childress County,TX,7070,7027,7100,7055,7196,7169,7204,7269,7315,7306
48077,Clay County,TX,13898,13687,13434,13404,13441,13415,13393,13350,13294,13235
48079,Cochran County,TX,3147,3082,3028,3009,2945,2977,2921,2853,2831,2853
48081,Coke County,TX,3319,3266,3202,3180,3217,3227,3259,3285,3355,3387
48083,Coleman County,TX,8870,8743,8667,8526,8416,8316,8412,8399,8367,8175
48085,Collin County,TX,787614,812540,835230,856398,884688,915243,943742,971864,1004307,1034730
48087,Collingsworth County,TX,3054,3085,3024,3100,3016,3010,3007,2964,2942,2920
48089,Colorado County,TX,20872,20806,20724,20717,20696,20951,21081,21291,21305,21493
48091,Comal County,TX,109306,112113,114873,118627,123214,128795,134343,140721,148141,156209
48093,Comanche County,TX,1886,1882,1914,1926,1950,1827,1838,1759,1736,1700
48095,Concho County,TX,4102,4124,4085,4122,4089,4072,4140,2707,2683,2726
48097,Cooke County,TX,38472,38443,38717,38456,38764,39170,39343,39932,40504,41257
48099,Coryell County,TX,75651,76625,78458,76761,76166,76145,74803,74760,74741,75951
48101,Cottle County,TX,1512,1507,1485,1442,1429,1439,1402,1375,1382,1398
48103,Crane County,TX,4382,4358,4525,4718,4897,4995,4779,4685,4755,4797
48105,Crockett County,TX,14588,14560,14610,14610,14652,14586,14448,14436,14296,14230
48107,Crosby County,TX,6026,6044,6036,5924,5825,5918,5911,5849,5764,5737
48109,Culberson County,TX,2403,2393,2316,2306,2282,2254,2220,2230,2194,2171
48111,Dallam County,TX,6747,6888,7059,7110,7214,7301,7357,7272,7303,7287
48113,Dallas County,TX,43854,43251,42789,41976,41554,40936,40080,39238,38294,37196
48115,Dawson County,TX,22328,22340,22513,22732,23022,23369,23668,24406,25127,26108
48117,Deaf Smith County,TX,19467,19522,19373,19180,19123,18825,18846,18753,18711,18546
48119,Delta County,TX,30860,30393,30465,30338,29963,29913,30346,30519,30884,31162
48121,Denton County,TX,666760,685740,707892,728624,753188,779584,808212,835364,858741,887207
48123,DeWitt County,TX,20054,20205,20358,20377,20518,20632,20623,20180,20106,20160
48125,Dickens County,TX,2447,2401,2322,2297,2215,2204,2193,2190,2218,2211
48127,Dimmit County,TX,10043,10109,10471,10894,10987,10910,10679,10282,10195,10124
48129,Donley County,TX,3734,3686,3645,3561,3483,3391,3387,3340,3315,3278
48131,Duval County,TX,865628,872355,880108,885943,896668,910578,926010,937933,948652,957755
48133,Eastland County,TX,18594,18582,18459,18279,18257,18152,18240,18294,18319,18360
48135,Ector County,TX,137075,139642,144495,149656,154588,159903,157858,156951,161960,166223
48137,Edwards County,TX,6734,6669,6721,6687,6628,6511,6536,6448,6387,6395
48139,Ellis County,TX,28424,28765,29089,29030,28963,28999,28942,28735,28646,28553
48141,El Paso County,TX,627031,637305,646003,655209,663129,674001,688277,700099,712089,720403
48143,Erath County,TX,37912,38922,39405,39886,40514,41191,41372,41723,42223,42698
48145,Falls County,TX,17891,17848,17570,17242,17210,17216,17276,17340,17231,17297
48147,Fannin County,TX,23685,23648,23615,23831,23863,24442,25032,25332,25981,26188
48149,Fayette County,TX,17229,17052,16945,16824,16772,16696,16563,16466,16445,16302
48151,Fisher County,TX,3959,3947,3838,3859,3874,3877,3877,3874,3821,3830
48153,Floyd County,TX,96431,96161,95940,95880,95868,96186,96698,97500,97964,98498
48155,Foard County,TX,1344,1361,1310,1286,1275,1225,1200,1202,1191,1155
48157,Fort Bend County,TX,590253,606064,624824,651847,684048,715331,744160,767712,788081,811688
48159,Franklin County,TX,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
48161,Freestone County,TX,19803,19602,19484,19597,19677,19746,19669,19649,19789,19717
48163,Frio County,TX,17256,17492,17931,18400,18938,19361,19584,19895,20211,20306
48165,Gaines County,TX,17588,17908,18307,18807,19335,20217,20446,20553,20820,21492
48167,Galveston County,TX,292484,295605,301049,306589,313367,320974,328820,334633,337858,342139
48169,Garza County,TX,6467,6560,6418,6371,6417,6391,6212,6490,6243,6229
48171,Gillespie County,TX,24874,25039,25175,25363,25473,25916,26206,26483,26702,26988
48173,Glasscock County,TX,1232,1238,1280,1271,1328,1380,1365,1363,1391,1409
48175,Goliad County,TX,7219,7208,7331,7452,7506,7513,7512,7552,7588,7658
48177,Gonzales County,TX,19797,19755,19930,20143,20347,20510,20787,20742,20781,20837
48179,Gray County,TX,6026,6086,5963,5980,6062,6082,6031,6018,6076,5988
48181,Grayson County,TX,25786,25752,25792,25948,26066,26138,26093,26286,26293,26427
48183,Gregg County,TX,121984,122656,123089,123233,123146,123800,123367,122852,123251,123945
48185,Grimes County,TX,26616,26655,26679,26792,26997,27299,27494,27955,28291,28880
48187,Guadalupe County,TX,4695,4625,4591,4531,4442,4350,4369,4410,4334,4300
48189,Hale County,TX,15745,15361,15364,15246,15046,15015,14828,14801,14749,14651
48191,Hall County,TX,180033,182269,184102,186431,189142,192245,196159,198953,201538,204441
48193,Hamilton County,TX,14683,14595,14721,14342,14071,14272,14303,14364,14262,14428
48195,Hansford County,TX,5599,5580,5534,5547,5561,5654,5592,5485,5470,5399
48197,Hardeman County,TX,27169,26869,26612,26360,25989,25817,25584,25488,25276,25050
48199,Hardin County,TX,4319,4294,4281,4177,4149,4067,3991,3922,3893,3821
48201,Harris County,TX,32149,32307,32570,32532,32737,33155,33633,33943,34560,35236
48203,Harrison County,TX,39330,39188,39011,39000,39173,39532,39661,39777,40214,40515
48205,Hartley County,TX,6064,6031,6090,5999,6055,5702,5740,5716,5611,5576
48207,Haskell County,TX,4273,4235,4215,4126,4101,4089,4026,4019,3990,3968
48209,Hays County,TX,158214,163270,168519,176035,184854,194662,204546,214726,222706,230191
48211,Hemphill County,TX,3795,3956,4093,4153,4165,4277,4101,3929,3845,3819
48213,Henderson County,TX,7343,7216,7043,6963,7011,6997,6886,6819,6697,6646
48215,Hidalgo County,TX,4864,4843,4780,4624,4549,4436,4324,4298,4231,4198
48217,Hill County,TX,16153,16394,16396,16535,16502,16438,16448,16469,16342,16484
48219,Hockley County,TX,22853,22931,23074,23408,23463,23310,23043,22977,22971,23021
48221,Hood County,TX,51268,51563,52129,52860,53812,55227,56569,57973,60177,61643
48223,Hopkins County,TX,46841,46844,46607,46424,46155,46055,45598,45293,45024,44686
48225,Houston County,TX,101798,102488,103371,103643,104158,104260,104218,104378,104770,105882
48227,Howard County,TX,13796,13816,13675,13543,13492,13336,13350,13365,13302,13202
48229,Hudspeth County,TX,3472,3412,3357,3339,3306,3541,4254,4604,4788,4886
48231,Hunt County,TX,86365,86687,86979,87429,88639,89670,91895,94046,96606,98594
48233,Hutchinson County,TX,7337,7247,7255,7190,7225,7267,7327,7349,7306,7291
48235,Irion County,TX,1607,1592,1573,1610,1574,1543,1562,1512,1516,1536
48237,Jack County,TX,9004,9030,8992,8951,8880,8883,8789,8828,8825,8935
48239,Jackson County,TX,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626
48241,Jasper County,TX,13889,13832,13640,13597,13531,13683,13767,13882,14029,14219
48243,Jeff Davis County,TX,15111,15158,15192,15042,14927,15013,14965,15039,15048,15115
48245,Jefferson County,TX,658215,658109,658061,659265,659972,660455,660343,659599,659429,658573
48247,Jim Hogg County,TX,5287,5289,5277,5263,5328,5296,5257,5212,5192,5200
48249,Jim Wells County,TX,40894,41224,41651,41681,41504,41523,41181,40920,40756,40482
48251,Johnson County,TX,25556,25675,25914,25932,25969,26094,26127,26401,26659,26578
48253,Jones County,TX,28646,28740,28624,28576,28652,28441,28574,28466,28680,28735
48255,Karnes County,TX,14889,14959,14859,14727,14910,15413,15494,15556,15660,15601
48257,Kaufman County,TX,103872,105199,106553,108248,110872,114055,117904,122628,128279,136154
48259,Kendall County,TX,115373,116814,118246,119566,121374,122878,124535,126152,127717,128990
48261,Kenedy County,TX,417,438,447,438,437,441,436,427,437,404
48263,Kent County,TX,162956,165110,167297,169038,171456,173128,174542,176499,178540,180786
48265,Kerr County,TX,49643,49641,49719,49787,50343,50880,51426,51892,52415,52600
48267,Kimble County,TX,4601,4594,4525,4461,4464,4391,4413,4385,4338,4337
48269,King County,TX,288,258,270,273,263,282,292,289,276,272
48271,Kinney County,TX,3590,3607,3639,3632,3554,3589,3636,3711,3692,3667
48273,Kleberg County,TX,32037,32029,32097,32021,31891,31413,31304,30752,30722,30680
48275,Knox County,TX,52912,52705,52302,52129,51944,51370,50917,50577,49978,49699
48277,Lamar County,TX,14496,14291,14248,14212,14067,13927,13928,13882,13882,13805
48279,Lamb County,TX,13993,14059,13863,13663,13484,13259,13195,13165,13103,12893
48281,Lampasas County,TX,19762,19924,20054,20142,20106,20362,20524,20861,21134,21428
48283,La Salle County,TX,6913,7002,7157,7444,7481,7637,7596,7530,7493,7520
48285,Lavaca County,TX,19256,19311,19528,19631,19779,19919,19891,20028,20114,20154
48287,Lee County,TX,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
48289,Leon County,TX,275971,278371,283620,281887,283770,285904,286744,290965,291657,293582
48291,Liberty County,TX,8349,8264,8301,8357,8418,8409,8300,8236,8427,8354
48293,Limestone County,TX,83181,85557,87326,88916,90599,91565,92847,94130,96177,98915
48295,Lipscomb County,TX,3283,3334,3447,3490,3553,3559,3494,3364,3342,3233
48297,Live Oak County,TX,11556,11507,11655,11817,12057,12173,12023,12146,12148,12207
48299,Llano County,TX,19336,19073,19266,19509,19666,20081,20592,21167,21600,21795
48301,Loving County,TX,84,95,86,106,89,119,117,133,148,169
